radio,1 Hogar de ancianos,2 Hogar de menores,3 Colegio internado,4 Campamento/obrador,5 Hospital,6 Prisión,7 Cuartel,8 Hogar de religiosos,9 Hotel turístico,10 Otros,TOTAL
700280114,0,0,0,0,2,0,0,1,1,1,5
700280115,0,0,0,0,0,0,1,0,2,1,4
700280116,0,0,0,0,0,0,0,0,3,1,4
700280117,0,0,0,0,0,0,0,0,0,0,0
700280118,0,0,0,0,1,0,0,0,3,1,5
700280201,0,0,0,0,0,0,0,0,0,0,0
700280202,0,0,0,0,0,0,0,0,0,0,0
700280203,0,0,0,0,0,0,0,0,0,0,0
700280204,0,0,0,0,0,0,0,0,0,0,0
700280205,0,0,0,0,0,0,0,0,0,0,0
700280206,0,0,0,0,0,0,0,0,0,0,0
700280207,0,0,0,0,0,0,0,0,0,0,0
700280208,0,0,0,0,0,0,0,0,0,0,0
700280209,0,0,0,0,0,0,0,0,0,0,0
700280210,0,0,0,0,0,0,0,0,0,0,0
700280211,0,0,0,0,0,0,0,0,0,0,0
700280212,0,0,0,0,0,0,0,0,0,0,0
700280213,0,0,0,0,0,0,0,0,0,0,0
700280301,0,0,0,0,0,0,0,0,0,0,0
700280302,0,0,0,0,0,0,0,0,0,0,0
700280303,0,0,0,0,0,0,0,0,0,0,0
700280304,0,0,0,0,0,0,0,0,0,0,0
700280305,0,0,0,0,0,0,0,0,0,0,0
700280306,0,0,0,0,0,0,1,0,0,0,1
700280307,0,0,0,0,0,0,0,0,0,0,0
700280308,0,0,0,0,0,0,0,0,0,0,0
700280309,0,0,0,0,0,1,0,0,0,0,1
700280310,1,0,0,0,0,0,0,0,0,0,1
700280311,0,0,0,0,0,0,0,0,0,0,0
700280312,0,0,0,0,0,0,0,0,2,1,3
700280313,0,0,0,0,0,0,0,0,0,0,0
700280314,0,0,0,0,0,0,0,0,0,0,0
700280315,1,0,0,0,0,0,0,0,0,0,1
700280316,0,0,0,0,0,0,0,0,0,1,1
700280317,0,0,0,0,0,0,0,0,0,0,0
700280318,0,0,0,0,0,0,1,0,0,0,1
700280319,0,0,0,0,1,0,0,0,0,0,1
700280320,0,0,0,0,0,0,0,0,0,0,0
700280321,0,0,0,0,0,0,0,0,0,0,0
700280401,0,0,0,0,0,0,0,0,0,0,0
700280402,0,0,0,0,0,0,0,0,0,0,0
700280403,0,0,0,0,0,0,0,0,0,0,0
700280404,0,0,0,0,0,0,0,0,0,0,0
700280405,0,0,0,0,1,0,0,0,5,0,6
700280406,0,0,0,0,0,0,0,0,0,0,0
700280407,0,0,0,0,0,0,0,0,0,0,0
700280408,0,0,0,0,0,0,0,0,0,0,0
700280409,0,0,0,0,0,0,0,0,0,0,0
700280410,0,0,0,0,0,0,0,0,0,0,0
700280411,0,0,0,0,0,0,0,0,0,0,0
700280412,0,0,0,0,0,0,0,0,0,0,0
700280413,0,0,0,0,0,0,0,0,0,0,0
700280414,0,0,0,0,0,0,0,0,0,0,0
700280501,0,0,0,0,0,0,0,0,0,0,0
700280502,0,0,0,0,0,0,0,0,0,0,0
700280503,0,0,0,0,0,0,0,0,0,0,0
700280504,0,0,0,0,0,0,0,0,0,0,0
700280505,0,0,0,0,0,0,0,0,1,0,1
700280506,0,0,0,0,0,0,0,0,1,0,1
700280507,0,0,0,0,0,0,0,0,0,0,0
700280508,0,0,0,0,0,0,0,0,0,0,0
700280509,0,0,0,0,0,0,0,0,0,0,0
700280510,0,0,0,0,0,0,0,0,0,0,0
700280511,0,0,0,0,0,0,0,0,0,0,0
700280512,0,0,0,0,0,0,0,0,0,0,0
700280513,0,0,0,0,0,0,0,0,0,0,0
700280514,1,0,0,0,0,0,0,0,0,0,1
700280515,0,0,0,0,0,0,0,0,0,0,0
700280516,0,0,0,0,0,0,0,0,0,0,0
700280601,0,0,0,0,0,0,0,0,0,0,0
700280602,0,0,0,0,0,0,0,0,0,0,0
700280603,0,0,0,0,0,0,0,0,0,0,0
700280604,0,0,0,0,0,0,0,0,0,0,0
700280605,0,0,0,0,0,0,0,0,0,0,0
700280606,0,0,0,0,0,0,0,0,0,0,0
700280607,0,0,0,0,0,0,0,0,0,0,0
700280608,0,0,0,0,0,0,0,0,0,0,0
700280609,0,0,0,0,0,0,0,0,0,0,0
700280610,0,0,0,0,0,0,0,0,0,0,0
700280611,0,0,0,0,0,0,0,0,0,0,0
700280612,0,0,0,0,0,0,0,0,0,0,0
700280613,0,0,0,0,1,0,0,0,0,0,1
700280614,0,0,0,0,0,0,0,0,2,0,2
700280615,0,0,0,0,0,0,0,0,0,0,0
700280616,0,0,0,0,0,0,0,0,0,0,0
700280617,0,0,0,0,0,0,0,0,0,0,0
700280618,0,0,0,0,0,0,0,0,0,0,0
700280619,0,0,0,0,0,0,0,0,0,0,0
700280701,0,0,0,0,0,0,0,0,0,0,0
700280702,0,0,0,0,0,0,0,0,1,0,1
700280703,0,0,0,0,0,0,0,0,0,0,0
700280704,0,0,0,0,0,0,0,0,0,0,0
700280705,0,0,0,0,0,0,0,0,0,0,0
700280706,0,0,0,0,0,0,0,0,1,0,1
700280707,0,0,0,0,0,0,0,0,0,0,0
700280708,0,0,0,0,0,0,0,0,0,0,0
700280709,0,0,0,0,0,0,0,0,0,0,0
700280710,0,0,0,0,0,0,0,0,0,0,0
700280711,0,0,0,0,0,0,0,0,0,0,0
700280712,0,0,0,0,0,0,0,0,1,0,1
700280713,0,0,0,0,0,0,0,0,0,0,0
700280714,0,0,0,0,0,0,0,0,0,0,0
700280715,0,0,0,0,0,0,0,0,0,0,0
700280716,0,0,0,0,0,0,0,0,0,0,0
700280801,0,0,0,0,0,0,0,0,0,0,0
700280802,0,0,0,0,0,0,0,0,1,0,1
700280803,0,0,0,0,0,0,0,0,0,0,0
700280804,0,0,0,0,0,0,0,0,0,0,0
700280805,0,0,0,0,0,0,0,0,0,0,0
700280806,0,0,0,0,0,0,0,0,1,0,1
700280807,0,0,0,0,0,0,0,0,1,1,2
700280808,1,0,0,0,1,0,2,0,1,0,5
700280809,0,0,0,0,0,0,0,0,1,1,2
700280810,0,1,0,0,0,0,0,0,0,0,1
700280811,0,0,0,0,1,0,1,0,0,0,2
700280901,2,0,0,0,0,0,0,0,0,0,2
700280902,0,0,0,0,0,0,0,0,0,1,1
700280903,0,0,0,0,0,0,0,0,0,0,0
700280904,0,0,0,0,0,0,0,0,0,0,0
700280905,0,0,0,0,0,0,0,0,0,0,0
700280906,1,0,0,0,0,0,0,0,0,0,1
700280907,1,0,0,0,0,0,0,0,0,0,1
700280908,0,0,0,0,0,0,2,0,0,1,3
700280909,0,0,0,0,0,0,0,0,0,0,0
700280910,0,0,0,0,1,0,0,0,0,0,1
700280911,0,0,0,0,0,0,0,0,0,0,0
700280912,0,0,0,0,0,0,0,0,0,0,0
700280913,0,0,0,0,0,0,0,0,0,0,0
700280914,0,0,0,0,0,0,0,0,0,0,0
700280915,0,0,0,0,0,0,0,0,0,0,0
700280916,0,0,0,0,0,0,0,0,0,0,0
700350101,0,0,0,0,0,0,0,0,0,0,0
700350102,0,0,0,0,0,0,0,0,0,0,0
700350103,0,0,0,0,0,0,0,0,0,0,0
700350104,0,0,0,0,0,0,0,0,0,0,0
700350105,0,0,0,0,0,0,0,0,0,0,0
700350106,0,0,0,0,0,0,0,0,0,0,0
700350107,0,0,0,0,1,0,0,0,0,0,1
700350108,0,0,0,0,0,0,0,0,0,0,0
700350109,0,0,0,0,0,0,0,0,0,0,0
700350110,0,0,0,0,0,0,0,0,0,0,0
700350111,0,0,0,0,0,0,1,0,0,0,1
700350112,0,0,0,0,0,0,0,0,0,0,0
700350113,0,0,0,0,0,0,0,0,0,0,0
700350114,0,0,0,0,0,0,0,1,0,0,1
700350201,0,0,0,0,0,0,1,1,0,0,2
700350202,0,0,0,0,0,0,0,0,0,0,0
700350203,0,0,0,0,0,0,0,0,0,0,0
700350204,0,0,0,0,0,0,0,0,0,0,0
700350205,0,0,0,0,0,0,0,0,0,0,0
700350301,0,0,0,0,0,0,0,0,0,0,0
700350302,0,0,0,0,0,0,0,0,0,0,0
700350401,0,0,0,0,0,0,0,0,0,0,0
700350402,0,0,0,0,0,0,0,0,0,0,0
700350403,0,0,0,0,0,0,0,0,0,0,0
700350501,0,0,0,0,0,0,1,0,0,0,1
700350502,0,0,0,0,1,0,0,0,0,0,1
700350503,0,0,0,1,0,0,1,0,1,0,3
700350601,0,0,0,0,0,0,0,0,0,0,0
700350602,0,0,0,0,0,0,0,0,0,0,0
700350701,0,0,0,0,0,0,0,0,0,0,0
700350702,0,0,0,0,0,0,0,0,0,0,0
700350703,0,0,0,0,0,0,0,0,0,0,0
700350704,0,0,0,0,0,0,0,0,1,0,1
700350705,0,0,0,0,0,0,0,0,0,0,0
700350706,0,0,0,0,0,0,0,0,0,0,0
700350707,0,0,0,0,0,0,0,0,0,0,0
700350708,0,0,0,0,0,0,0,0,0,0,0
700350709,0,0,0,0,0,0,0,0,0,0,0
700350710,0,0,0,0,0,0,0,0,0,0,0
700350711,0,0,0,0,0,0,0,0,0,0,0
700420101,0,0,0,0,0,0,0,0,0,0,0
700420102,0,0,0,0,0,0,0,0,0,0,0
700420103,0,0,0,0,0,0,0,0,0,0,0
700420104,0,0,0,0,0,1,0,0,0,0,1
700420105,0,0,0,0,0,0,0,0,0,0,0
700420106,0,0,0,0,0,0,0,0,0,0,0
700420107,0,0,0,0,0,0,0,0,0,0,0
700420108,0,0,0,0,0,0,0,0,0,0,0
700420109,0,0,0,0,0,0,0,0,0,0,0
700420110,0,0,0,0,0,0,0,0,0,0,0
700420111,0,0,0,0,0,0,0,0,0,0,0
700420112,0,0,0,0,0,0,0,0,0,0,0
700420201,0,0,0,0,0,0,0,0,0,0,0
700420202,0,0,0,0,0,0,0,0,0,0,0
700420203,0,0,0,0,0,0,0,0,0,0,0
700420204,0,0,0,0,0,0,0,0,0,0,0
700420205,0,0,0,0,0,0,0,0,0,0,0
700420206,0,0,0,0,0,0,0,0,0,0,0
700420207,0,0,0,0,0,0,0,0,0,0,0
700420208,0,0,0,0,0,0,0,0,0,0,0
700420209,0,0,0,0,0,0,0,0,0,0,0
700420210,0,0,0,0,0,0,0,0,0,0,0
700420211,0,0,0,0,0,0,0,0,0,0,0
700420212,0,0,0,0,0,0,0,0,0,0,0
700420213,0,0,0,0,0,0,0,0,0,0,0
700420214,0,0,0,0,0,1,0,0,0,0,1
700420215,0,0,0,0,0,0,0,0,0,0,0
700420216,0,0,0,0,0,0,0,0,0,0,0
700420217,0,1,0,0,0,0,0,0,0,0,1
700420301,0,0,0,0,0,0,0,0,0,0,0
700420302,0,0,0,0,0,0,0,0,0,0,0
700420303,0,0,0,0,0,0,0,0,0,0,0
700420304,0,0,0,0,0,0,0,0,0,0,0
700420401,0,0,0,0,0,0,0,0,0,0,0
700420402,0,0,0,0,0,0,0,0,0,0,0
700420403,0,0,0,0,0,0,0,0,0,0,0
700420404,0,0,0,0,0,0,0,0,0,0,0
700420405,0,0,0,0,0,0,1,0,0,0,1
700420406,0,0,0,0,0,0,0,0,0,0,0
700420407,0,0,0,0,0,0,0,0,0,0,0
700420408,0,0,0,0,0,0,0,0,0,0,0
700420409,0,0,0,0,0,0,0,0,0,0,0
700420410,0,0,0,0,0,0,0,0,0,0,0
700420411,0,0,0,0,0,0,0,0,0,0,0
700420412,0,0,0,0,0,0,0,0,0,0,0
700420413,0,0,0,0,0,0,1,0,0,0,1
700420414,0,0,0,0,0,0,0,0,0,0,0
700420415,0,0,0,0,0,0,0,0,0,0,0
700420416,0,0,0,0,0,0,1,0,0,0,1
700420417,0,0,0,0,0,0,0,0,0,0,0
700420418,0,0,0,0,0,0,0,0,0,0,0
700420419,0,0,0,0,0,0,0,0,0,0,0
700420501,0,0,0,0,0,0,0,0,0,0,0
700420502,0,0,0,0,0,0,0,0,0,0,0
700420503,0,0,0,0,0,0,0,0,0,0,0
700420504,0,0,0,0,0,0,0,0,0,0,0
700420505,0,0,0,0,0,0,0,0,0,0,0
700420506,0,0,0,0,0,0,0,0,0,0,0
700420507,0,0,0,0,0,0,0,0,0,0,0
700420508,0,0,0,0,0,0,0,0,0,0,0
700420509,0,0,0,0,0,0,0,0,0,0,0
700420510,0,0,0,0,0,0,0,0,0,0,0
700420511,0,0,0,0,0,0,0,0,0,0,0
700420512,0,0,0,0,0,0,0,0,0,0,0
700420513,0,0,0,0,0,0,0,0,0,0,0
700420514,0,0,0,0,0,0,0,0,0,0,0
700420515,0,0,0,0,0,0,0,0,0,0,0
700490101,0,0,0,0,0,0,2,0,0,0,2
700490102,0,0,0,0,0,0,0,0,0,0,0
700490201,0,0,0,0,0,0,0,0,0,0,0
700490202,0,0,0,0,0,0,0,0,0,0,0
700490203,0,0,0,0,1,0,0,0,0,0,1
700490204,0,0,0,0,0,0,0,0,1,0,1
700490205,0,0,0,0,0,0,0,0,0,0,0
700490206,0,0,0,0,0,0,0,0,0,0,0
700490207,0,0,0,0,0,0,2,0,1,0,3
700490301,0,0,0,0,0,0,0,0,0,0,0
700490302,0,0,0,0,0,0,0,0,0,0,0
700490303,0,0,0,0,0,0,0,0,1,0,1
700490401,0,0,1,6,0,0,2,0,0,0,9
700560101,0,0,0,0,0,0,0,0,0,0,0
700560102,0,0,0,0,0,0,0,0,0,0,0
700560103,0,0,0,0,0,0,0,0,0,0,0
700560104,0,0,0,0,0,0,0,0,0,0,0
700560105,0,0,0,0,0,0,0,0,0,0,0
700560106,0,0,0,0,0,0,0,0,0,0,0
700560107,0,0,0,0,0,0,0,0,0,0,0
700560108,0,0,0,0,0,0,0,0,0,0,0
700560109,0,0,0,0,0,0,0,0,0,0,0
700560201,0,0,0,0,1,0,0,0,0,0,1
700560202,0,0,0,0,0,0,0,0,1,0,1
700560203,0,0,0,0,0,0,0,0,1,0,1
700560204,0,0,0,0,0,1,1,0,2,0,4
700560205,0,0,0,0,0,0,0,0,0,0,0
700560206,0,0,0,0,0,0,0,0,0,0,0
700560207,0,0,0,0,0,0,0,0,3,1,4
700560208,0,0,0,0,0,0,0,0,0,0,0
700560209,0,0,0,0,0,0,1,0,0,0,1
700560210,0,0,0,0,0,0,0,0,2,0,2
700560211,0,0,0,0,0,0,0,0,2,0,2
700560212,0,0,0,0,0,0,0,0,0,0,0
700560213,0,0,0,0,0,0,0,0,0,0,0
700560301,0,0,0,1,0,0,0,0,0,0,1
700560302,0,0,0,0,0,0,0,0,0,0,0
700560401,0,0,0,0,0,0,0,0,0,0,0
700560501,0,0,0,0,0,0,0,0,0,0,0
700560601,0,0,0,0,0,0,0,0,0,0,0
700560701,0,0,0,0,0,0,0,0,0,0,0
700560702,0,0,0,1,0,0,0,0,1,0,2
700630101,0,0,0,0,0,0,0,0,0,0,0
700630102,0,0,0,0,0,0,0,0,0,0,0
700630103,0,0,0,0,0,0,0,0,0,0,0
700630104,0,0,0,0,0,0,0,0,0,0,0
700630105,0,0,0,0,0,0,0,0,0,0,0
700630106,0,0,0,0,0,0,0,0,0,0,0
700630201,0,0,0,0,0,0,0,0,0,0,0
700630202,0,0,0,0,0,0,0,0,0,0,0
700630203,0,0,0,0,0,0,0,0,0,0,0
700630204,0,0,0,0,0,0,0,0,0,0,0
700630205,0,0,0,0,0,0,0,0,0,0,0
700700101,0,0,0,0,0,0,0,0,0,0,0
700700102,0,1,0,0,0,0,0,0,0,0,1
700700103,0,0,0,0,0,0,0,0,1,0,1
700700104,0,0,0,0,0,0,0,0,0,0,0
700700105,0,0,0,0,0,0,0,0,0,0,0
700700106,0,0,0,0,0,0,0,0,0,0,0
700700107,0,0,0,0,0,0,0,0,0,0,0
700700108,0,0,0,0,0,0,0,0,0,0,0
700700109,0,0,0,0,1,0,0,0,0,0,1
700700110,0,0,0,0,0,1,0,0,0,0,1
700700111,0,0,0,0,0,0,0,0,0,0,0
700700112,0,0,0,0,0,0,0,0,0,0,0
700700113,0,0,0,0,0,0,0,0,0,0,0
700700114,0,0,0,0,0,0,0,0,0,0,0
700700115,0,0,0,0,0,0,0,1,0,0,1
700700201,0,0,0,0,0,0,0,0,0,0,0
700700202,0,0,0,0,0,0,0,0,0,0,0
700700203,0,0,0,0,0,0,0,0,0,0,0
700700204,0,0,0,0,0,0,0,0,0,0,0
700700205,0,0,0,0,0,0,0,0,0,0,0
700700206,0,0,0,0,0,0,0,0,0,0,0
700700207,0,0,0,0,0,0,0,0,0,0,0
700700301,0,0,0,0,0,0,0,0,0,0,0
700700302,0,0,0,0,0,0,0,0,0,0,0
700700303,0,0,0,0,0,0,0,0,0,0,0
700700304,0,0,0,0,0,0,0,0,0,0,0
700700305,0,0,0,0,0,0,0,0,0,0,0
700700401,0,0,0,0,0,0,0,0,0,0,0
700700501,0,0,0,0,0,0,0,1,0,0,1
700700502,0,0,0,0,0,0,0,0,0,0,0
700700503,0,0,0,0,0,0,0,0,0,0,0
700700504,0,0,0,0,0,0,0,0,0,0,0
700700505,0,0,0,0,0,0,0,0,0,0,0
700700506,0,0,0,0,0,0,0,0,0,0,0
700700507,0,0,0,0,0,0,0,0,0,0,0
700700508,0,0,0,0,0,0,0,0,0,0,0
700700509,0,0,0,0,0,0,0,0,0,0,0
700700510,0,0,0,0,0,0,0,0,0,0,0
700700511,0,0,0,0,0,0,0,0,0,0,0
700700512,0,0,0,0,0,0,0,0,0,0,0
700700513,0,0,0,0,0,0,0,0,0,0,0
700700514,0,0,0,0,0,0,0,0,0,0,0
700700515,0,0,0,0,0,0,0,0,0,0,0
700700516,0,0,0,0,0,0,0,0,0,0,0
700700517,0,0,0,0,0,0,0,0,0,0,0
700700518,0,0,0,0,0,0,0,0,2,0,2
700770101,0,0,0,0,0,0,0,0,0,0,0
700770102,0,0,0,0,0,0,0,0,0,0,0
700770103,0,0,0,0,0,0,0,0,0,0,0
700770104,0,0,0,0,0,0,0,0,0,0,0
700770105,0,0,0,0,0,0,1,0,0,0,1
700770106,0,0,0,0,0,0,1,0,0,0,1
700770201,0,0,0,0,0,0,0,0,0,0,0
700770202,0,0,0,0,0,0,0,0,0,0,0
700770203,0,0,0,0,0,0,0,0,0,0,0
700770204,0,0,0,0,0,0,0,0,0,0,0
700770205,0,0,0,0,0,0,0,0,0,0,0
700770206,0,0,0,0,0,0,0,0,0,0,0
700770207,0,0,0,0,0,1,3,0,0,1,5
700770208,0,0,0,0,0,0,0,0,0,0,0
700770209,0,0,0,0,0,0,0,0,0,0,0
700770210,0,0,0,0,0,0,0,0,0,0,0
700770211,0,0,0,0,0,0,0,0,0,0,0
700770212,0,0,0,0,0,0,0,0,0,0,0
700770213,0,0,0,0,0,0,0,0,0,0,0
700770301,0,0,0,0,0,0,0,1,0,0,1
700770302,0,0,0,0,0,0,0,0,0,0,0
700770303,0,0,0,0,0,0,0,0,0,0,0
700770304,0,1,0,0,0,0,0,0,0,0,1
700770305,0,0,0,0,0,0,0,0,0,0,0
700770306,0,0,0,0,0,0,0,0,0,0,0
700770307,0,0,0,0,0,0,0,0,0,0,0
700770308,0,1,0,0,0,1,0,0,0,0,2
700770309,0,0,0,0,0,0,0,0,0,0,0
700770310,0,0,0,0,0,0,0,0,0,0,0
700770311,0,0,0,0,0,0,0,0,0,0,0
700770312,0,0,0,0,0,0,0,0,0,0,0
700770313,0,0,0,0,0,0,0,0,0,0,0
700770401,0,0,0,0,0,0,0,0,0,0,0
700770402,0,0,0,0,0,0,0,0,0,0,0
700770403,0,0,0,0,0,0,0,0,1,0,1
700770404,0,0,0,0,0,0,0,0,0,0,0
700770405,0,0,0,0,0,0,0,0,0,0,0
700770406,0,0,0,0,0,0,0,0,0,0,0
700770407,0,0,0,0,0,0,0,0,0,0,0
700770408,0,0,0,0,0,0,0,0,0,0,0
700770409,0,0,0,0,0,0,0,0,0,0,0
700770410,0,0,0,0,0,0,0,0,0,0,0
700770411,0,0,0,0,0,0,0,0,0,0,0
700770412,0,0,0,0,0,0,0,0,0,0,0
700770413,0,0,0,0,0,0,0,0,0,0,0
700770414,0,0,0,0,0,0,0,0,0,0,0
700770415,0,0,0,0,0,0,0,0,0,0,0
700770416,0,0,0,0,0,0,0,0,0,0,0
700770501,0,0,0,0,0,0,0,0,0,0,0
700770502,0,0,0,0,0,0,0,0,0,0,0
700770503,0,0,0,0,0,0,0,0,0,0,0
700770504,0,0,0,0,0,0,0,0,0,0,0
700770505,0,0,0,0,0,0,0,0,0,0,0
700770506,0,0,0,0,0,0,0,0,0,0,0
700770507,0,0,0,0,0,0,0,0,0,0,0
700770508,0,0,0,0,0,0,0,0,0,0,0
700770509,0,0,0,0,0,0,0,0,0,0,0
700770510,0,0,0,0,0,0,0,0,0,0,0
700770511,0,0,0,0,0,0,0,0,0,0,0
700770512,0,0,0,0,0,0,0,0,0,0,0
700770601,0,0,0,0,0,0,0,0,0,0,0
700770602,0,0,0,0,0,0,0,0,0,0,0
700770603,0,0,0,0,0,0,0,0,0,0,0
700770701,0,0,0,0,0,0,0,0,0,0,0
700770702,0,0,0,0,0,0,0,0,0,0,0
700770703,0,0,0,0,0,0,0,0,0,0,0
700770801,0,0,0,0,0,0,0,0,0,0,0
700770802,0,0,0,0,0,0,0,0,0,0,0
700770803,0,0,0,0,0,0,0,0,0,0,0
700770804,0,0,0,0,0,0,0,0,0,0,0
700770805,0,0,0,0,0,0,0,0,0,0,0
700770806,0,0,0,0,0,0,0,0,0,0,0
700770807,0,0,0,0,0,0,0,0,0,0,0
700770808,0,0,0,0,0,0,0,0,0,0,0
700770809,0,0,0,0,0,0,0,0,0,0,0
700770810,0,0,0,0,0,0,0,0,0,0,0
700770811,0,0,0,0,0,0,0,0,0,0,0
700770812,0,0,0,0,0,0,0,0,0,0,0
700770813,0,0,0,0,0,0,0,0,0,0,0
700770814,0,0,0,0,0,0,0,0,0,0,0
700770815,0,0,0,0,0,0,0,0,0,0,0
700770901,0,0,0,0,0,0,0,0,0,0,0
700770902,0,0,0,0,0,0,0,0,0,0,0
700770903,0,0,0,0,0,0,0,0,0,0,0
700770904,0,0,0,0,0,0,0,0,0,0,0
700770905,0,0,0,0,0,0,0,0,0,0,0
700770906,0,0,0,0,0,0,0,0,0,0,0
700770907,0,0,0,0,0,0,0,0,0,0,0
700770908,0,0,0,0,0,0,0,0,0,0,0
700770909,0,0,0,0,0,0,0,0,0,0,0
700770910,0,0,0,0,0,0,0,0,0,0,0
700770911,0,0,0,0,0,0,0,0,0,0,0
700770912,0,0,0,0,0,0,0,0,0,0,0
700771001,0,0,0,0,0,0,0,0,0,0,0
700771002,0,0,0,0,0,0,0,0,0,0,0
700771003,0,0,0,0,0,0,0,0,0,0,0
700771004,0,0,0,0,0,0,0,0,0,0,0
700771005,0,0,0,0,0,0,0,0,0,0,0
700771006,0,0,0,0,0,0,0,0,0,0,0
700771007,0,0,0,0,0,0,0,0,0,0,0
700771008,0,0,0,0,0,0,0,0,0,0,0
700771009,0,0,0,0,0,0,0,0,0,0,0
700771010,0,0,0,0,0,0,0,0,0,0,0
700771011,0,0,0,0,0,0,0,0,0,0,0
700771012,0,0,0,0,0,0,0,0,0,0,0
700771013,0,0,0,0,0,0,0,0,0,0,0
700840101,0,0,0,0,0,0,0,0,0,0,0
700840102,0,0,0,0,0,0,0,0,0,0,0
700840201,1,0,0,0,0,0,0,0,0,0,1
700840202,0,0,0,0,0,0,0,0,0,0,0
700840203,0,0,0,0,0,1,2,0,0,1,4
700840204,0,0,0,0,1,0,0,0,0,0,1
700840205,0,0,1,0,0,0,0,0,0,0,1
700840206,0,0,0,0,0,0,0,0,0,0,0
700840207,0,0,0,0,0,0,0,0,0,0,0
700840208,0,0,0,0,0,0,0,0,0,0,0
700840209,0,0,0,0,0,0,0,0,0,0,0
700840210,0,0,0,0,0,0,0,0,0,0,0
700840211,0,0,0,0,0,0,0,0,0,0,0
700840212,0,0,0,0,0,0,0,0,0,0,0
700840213,0,1,0,0,0,0,0,0,0,0,1
700840214,0,0,0,0,0,0,0,0,0,0,0
700840215,0,0,0,0,0,0,0,0,0,0,0
700840216,0,0,0,0,0,0,0,0,0,0,0
700840217,0,0,0,0,0,0,0,0,0,0,0
700840301,0,0,0,0,0,0,0,0,0,0,0
700840302,0,0,0,0,0,0,0,0,0,0,0
700840303,0,0,0,0,0,0,0,0,0,0,0
700840304,0,0,0,0,0,0,0,0,0,0,0
700840305,0,0,0,0,0,0,0,0,0,0,0
700840306,0,0,0,0,0,0,0,0,0,0,0
700840307,0,0,0,0,0,0,0,0,0,0,0
700840308,0,0,0,0,0,0,0,0,0,0,0
700840309,0,0,0,0,0,0,0,0,0,0,0
700840310,0,0,0,0,0,0,0,0,0,0,0
700840311,0,0,0,0,0,1,0,0,0,0,1
700840312,0,0,0,0,0,0,0,0,0,0,0
700840313,0,0,0,0,0,1,0,0,0,0,1
700840314,0,0,0,0,0,0,0,0,0,0,0
700840315,0,0,0,0,0,0,0,0,0,0,0
700840316,0,0,0,0,0,0,0,0,0,0,0
700840317,0,0,0,0,0,0,0,0,0,0,0
700840318,0,0,0,0,0,0,0,0,0,0,0
700840319,0,0,0,0,0,0,0,0,0,0,0
700840320,0,0,0,0,0,0,0,0,0,0,0
700840401,0,0,0,0,0,0,0,0,0,0,0
700840402,0,0,0,0,0,0,0,0,0,0,0
700840403,0,0,0,0,0,0,0,0,0,0,0
700840404,0,0,0,0,0,0,0,0,0,0,0
700840405,0,0,0,0,0,1,0,0,0,0,1
700840406,0,0,0,0,0,0,0,0,0,0,0
700840407,0,0,0,0,0,0,0,0,0,0,0
700840408,0,0,0,0,0,0,0,0,0,0,0
700840409,0,0,0,0,0,0,0,0,0,0,0
700840410,0,0,0,0,0,0,0,0,0,0,0
700840411,0,0,0,0,0,0,0,0,0,0,0
700840412,0,0,0,0,0,0,0,0,0,0,0
700840413,0,0,0,0,0,0,0,0,0,0,0
700840414,0,0,0,0,0,0,0,0,0,0,0
700840415,0,0,0,0,0,0,0,0,0,0,0
700840416,0,0,0,0,0,0,0,0,0,0,0
700840417,0,0,0,0,0,0,0,0,0,0,0
700840501,0,0,0,0,0,0,0,0,0,0,0
700840502,0,0,0,0,0,0,0,0,0,0,0
700840503,0,0,0,0,0,0,0,0,0,0,0
700840504,0,0,0,0,0,0,0,0,0,0,0
700840505,0,0,0,0,1,0,0,0,0,0,1
700840506,0,0,0,0,0,0,0,0,0,0,0
700840601,0,0,0,0,0,0,0,0,0,0,0
700840602,0,0,0,0,0,0,0,0,0,0,0
700840603,0,0,0,0,0,0,0,0,0,0,0
700840604,0,0,0,0,0,0,0,0,0,0,0
700840605,0,0,0,0,0,1,1,0,0,0,2
700840606,0,0,0,0,0,0,0,0,0,0,0
700840607,0,0,0,0,0,0,0,0,0,0,0
700840608,0,0,0,0,0,0,0,0,0,0,0
700840609,0,0,0,0,0,0,0,0,0,0,0
700840610,0,0,0,0,0,0,0,0,0,0,0
700840611,0,0,0,0,0,0,0,0,0,1,1
700840612,0,0,0,0,0,0,0,0,0,0,0
700840613,0,0,0,0,0,0,0,0,0,0,0
700910101,0,0,0,0,0,0,0,0,0,0,0
700910102,0,0,0,0,0,0,0,0,0,0,0
700910103,0,0,0,0,0,0,0,0,0,0,0
700910104,0,0,0,0,0,0,0,0,0,0,0
700910105,0,0,0,0,0,0,0,0,0,0,0
700910106,0,0,0,0,0,0,0,0,0,0,0
700910107,0,0,0,0,0,0,0,0,0,0,0
700910108,0,0,0,0,0,0,0,1,0,0,1
700910109,0,0,0,0,0,0,0,0,0,0,0
700910110,0,0,0,0,0,0,0,0,0,0,0
700910111,0,0,0,0,0,0,0,0,0,0,0
700910112,0,0,0,0,0,0,1,0,0,0,1
700910113,0,0,0,0,0,0,0,0,0,0,0
700910114,0,0,0,0,0,0,0,0,0,0,0
700910201,0,0,0,0,0,0,0,0,0,0,0
700980101,0,0,0,0,0,0,0,0,0,0,0
